2462868,67,52,60,53,0,NULL,en,NULL,Domiat Egypt,1,1,0,http://pbs.twimg.com/profile_images/641650551420272640/byq25OQW_normal.jpg,https://pbs.twimg.com/profile_banners/246286897/1460200860/web,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-1,0,0,اللهم اجعل القادم خير من جميع التوقعات :),02-02-11 19:53,0118-02-08 21:12:40
1159248,1125,1478,2308,462,36,http://t.co/72PvIimqSO,en,NULL,UK,0,0,0,http://pbs.twimg.com/profile_images/833669934584647680/dYTfKpCp_normal.jpg,https://pbs.twimg.com/profile_banners/1159248307/1513370706/web,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,-1,0,0,"An experienced teacher who has produced resources for #computing and #ICT.  Creator of the very popular ""Learning to program with Python in 150 challenges""",08-02-13 11:08,0118-02-08 21:12:40
1154217,63,111,65,19,2,http://t.co/C0bQMIEKCF,en,NULL,Dublin Ireland,1,1,0,http://pbs.twimg.com/profile_images/489827911961030656/wA8SMzkt_normal.jpeg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-1,0,0,Information Retrieval Researcher School of Computing Dublin City University,18-02-10 21:45,0118-02-08 21:12:41
11164692,10796,1261,2292,5252,81,https://t.co/vfPoAcMMdB,en,Dublin,Bray Co.Wicklow Ireland,1,1,0,http://pbs.twimg.com/profile_images/1662654879/SciCom_Profile_normal.jpg,https://pbs.twimg.com/profile_banners/11164692/1496351859/web,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,0,0,0,Information Retrieval Personalisation & Digital Humanities @tcddublin & @AdaptCentre. Climbing Mount Everest @IrelandEverest. Sport - Everton Wicklow Ireland,14-12-07 20:16,0118-02-08 21:12:41
90119558,625,261,445,505,4,NULL,en,Amsterdam,,0,0,0,http://pbs.twimg.com/profile_images/935107884714790913/lrSxxKMc_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme15/bg.png,333333,3600,0,0,Researcher @FireEye @mandiant traveller and reader.,15-11-09 13:07,0118-02-08 21:12:41
1217248,297,20,181,445,0,NULL,en,Baghdad,,0,1,0,http://pbs.twimg.com/profile_images/763133403977973760/Es2qFtDw_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,10800,0,0,,10-03-10 17:03,0118-02-08 21:12:42
8746072,234,172,610,677,1,http://t.co/aW4QVgu0ch,en,Berlin,Palestine//Germany,0,1,0,http://pbs.twimg.com/profile_images/1968465744/head_new_200_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,3600,0,0,PhD Student @ MPI-INF,08-09-07 20:06,0118-02-08 21:12:42
1524054,46,171,231,35,0,http://t.co/b1nd6wSKUG,en,Madrid,Barcelona,0,0,0,http://pbs.twimg.com/profile_images/529035793432457216/b555KR6C_normal.jpeg,NULL,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,3600,0,0,Ph.D. candidate at UPF Barcelona. Web Research Group Group Recommender Systems Social Web Mining NLP,06-06-10 3:24,0118-02-08 21:12:42
2725181,126,95,366,570,13,https://t.co/ELofVwB5PR,en,Pacific Time (US & Canada),Melbourne Victoria,1,1,0,http://pbs.twimg.com/profile_images/610262310427332608/C97ItYt0_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-28800,0,0,PhD student @ unimelb. Interested in NLP and Machine Learning.,12-08-14 7:24,0118-02-08 21:12:43
2155551,2443,456,1577,2263,31,https://t.co/NZl1X8Mppd,en-gb,London,London,1,0,0,http://pbs.twimg.com/profile_images/961490414112051200/QiuEFC5E_normal.jpg,https://pbs.twimg.com/profile_banners/2155551894/1517986930/web,0,https://abs.twimg.com/images/themes/theme13/bg.gif,60DBC8,0,0,0,User Researcher AR VR Wearables Health tech Fintech,26-10-13 1:35,0118-02-08 21:12:43
3379292,4,22,80,1,0,NULL,en,NULL,,0,1,1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-1,0,0,,17-07-15 0:51,0118-02-08 21:12:43
21174129,1060,212,446,623,3,NULL,en,New Delhi,Delhi,1,0,0,http://pbs.twimg.com/profile_images/630139011428823040/lFj2THLp_normal.jpg,NULL,1,https://pbs.twimg.com/profile_background_images/87459793/Dock.jpg,333333,19800,0,0,Hi everyone,18-02-09 11:42,0118-02-08 21:12:44
3414264,792,424,493,42,1,NULL,en,Chennai,Indore,1,0,0,http://pbs.twimg.com/profile_images/505429027159416832/XkJzriVQ_normal.jpeg,https://pbs.twimg.com/profile_banners/341426494/1398398624/web,1,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,19800,0,0,Simply Smart!!,24-07-11 15:54,0118-02-08 21:12:44
3305722,19,17,181,16,0,NULL,en,NULL,,0,1,0,http://pbs.twimg.com/profile_images/826972658847903746/O7zjw2jc_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-1,0,0,,04-08-15 9:50,0118-02-08 21:12:45
89093072,2230,370,170,1759,1,NULL,en,Hawaii,india,1,0,0,http://pbs.twimg.com/profile_images/458835534698119169/r0YZbCrv_normal.jpeg,https://pbs.twimg.com/profile_banners/89093072/1398692171/web,1,https://pbs.twimg.com/profile_background_images/378800000074132551/d5bb72466c800a97c584510ea19d6822.jpeg,FC1B65,-36000,0,0,I DANCE WILL ELECTRIFY! I Code I code.,11-11-09 8:38,0118-02-08 21:12:45
1536951,66,61,130,22,0,NULL,en,NULL,kanpur,1,0,0,http://pbs.twimg.com/profile_images/722366242166714368/Twve-Xc7_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,-1,0,0,,09-06-10 11:44,0118-02-08 21:12:45
2206911,15,11,20,1,0,NULL,en,New Delhi,Jalalpur India,0,0,0,http://pbs.twimg.com/profile_images/934427890707464192/TMdXiJcq_normal.jpg,NULL,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,19800,0,0,,04-12-13 10:11,0118-02-08 21:12:46
3010153,552,9,63,187,0,NULL,en,NULL,,0,1,1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-1,0,0,ab kahan dhoodhne jaoge hamaare qatil ap to qatl ka ilzaam hamhi par rakh do,01-02-15 19:58,0118-02-08 21:12:46
93085071,1727,104,438,1803,22,NULL,en,Mexico City,,1,0,0,http://pbs.twimg.com/profile_images/1341908792/image_normal.jpg,https://pbs.twimg.com/profile_banners/93085071/1401109118/web,1,https://abs.twimg.com/images/themes/theme6/bg.gif,333333,-21600,0,0,working in speech@amazon the postings on this site are my own.,28-11-09 6:16,0118-02-08 21:12:47
2729247,177,89,915,783,4,https://t.co/A1UWfnF4gi,en,New Delhi,Gimpo-si Republic of Korea,1,0,0,http://pbs.twimg.com/profile_images/886104297800318976/12JNzw_Q_normal.jpg,https://pbs.twimg.com/profile_banners/272924750/1500098814/web,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,19800,0,0,Google Developer Expert in ML  ML Researcher  Google ML Camp  #AI #GANS  Past : IIT-Kanpur,27-03-11 18:42,0118-02-08 21:12:47
1607682,2383,369,839,9992,55,NULL,en,Arizona,SF,0,0,0,http://pbs.twimg.com/profile_images/722909723326951426/VbkWrte1_normal.jpg,https://pbs.twimg.com/profile_banners/1607682014/1445728754/web,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,-25200,0,0,Data Scientist at https://t.co/rOgzbzp6PP (genes not cars). Previously a Software Engineer at Twitter.,20-07-13 12:50,0118-02-08 21:12:47
